Date,Open,High,Low,Close
2024-02-13,-11.25,-11.25,-11.5,-11.25
2024-02-14,-11.25,-11.0,-11.5,-11.0
2024-02-15,-11.25,-10.5,-11.25,-11.0
2024-02-16,-11.25,-11.25,-12.0,-12.0
2024-02-20,-12.0,-11.5,-12.0,-11.5
2024-02-21,-11.5,-11.5,-12.75,-12.75
2024-02-22,-12.25,-12.25,-14.0,-13.75
2024-02-23,-13.75,-13.5,-14.25,-14.0
2024-02-26,-13.5,-12.75,-14.0,-13.0
2024-02-27,-12.75,-12.75,-13.5,-13.0
2024-02-28,-13.0,-12.5,-13.25,-12.5
2024-02-29,-12.5,-12.25,-12.75,-12.25
2024-03-01,-12.5,-12.5,-13.75,-13.75
2024-03-04,-13.5,-13.25,-13.75,-13.25
2024-03-05,-13.25,-13.25,-13.75,-13.25
2024-03-06,-13.25,-12.75,-13.75,-12.75
2024-03-07,-13.0,-12.25,-13.0,-12.5
2024-03-08,-12.5,-12.0,-13.0,-12.0
2024-03-11,-12.0,-12.0,-12.75,-12.5
2024-03-12,-12.25,-12.25,-12.75,-12.5
2024-03-13,-12.25,-12.25,-12.75,-12.75
2024-03-14,-12.75,-12.75,-13.0,-12.75
2024-03-15,-12.5,-12.5,-12.75,-12.75
2024-03-18,-12.5,-12.5,-13.0,-12.75
2024-03-19,-12.75,-12.75,-13.25,-13.25
2024-03-20,-13.0,-13.0,-14.25,-14.0
2024-03-21,-13.75,-13.5,-14.25,-14.0
2024-03-22,-13.75,-13.75,-14.0,-13.75
2024-03-25,-13.75,-13.5,-14.0,-13.75
2024-03-26,-13.75,-13.25,-13.75,-13.75
2024-03-27,-13.75,-13.5,-14.0,-13.75
2024-03-28,-13.5,-12.0,-13.75,-12.0
2024-04-01,-11.75,-11.5,-13.0,-12.5
2024-04-02,-12.5,-12.5,-13.25,-13.0
2024-04-03,-12.75,-12.5,-13.0,-12.5
2024-04-04,-12.5,-12.0,-12.75,-12.25
2024-04-05,-12.25,-12.0,-13.0,-12.75
2024-04-08,-12.75,-12.5,-13.25,-13.0
2024-04-09,-13.0,-12.75,-13.25,-12.75
2024-04-10,-12.75,-12.25,-13.0,-12.75
2024-04-11,-12.5,-12.25,-13.25,-13.25
2024-04-12,-13.25,-12.75,-13.5,-12.75
2024-04-15,-13.0,-12.75,-13.25,-13.25
2024-04-16,-13.0,-12.75,-13.25,-13.0
2024-04-17,-13.0,-12.75,-13.25,-13.25
2024-04-18,-13.25,-12.75,-13.25,-12.75
2024-04-19,-12.75,-12.5,-13.0,-12.75
2024-04-22,-12.75,-12.25,-12.75,-12.75
2024-04-23,-12.5,-12.25,-13.0,-12.5
2024-04-24,-12.25,-12.25,-13.25,-13.25
2024-04-25,-13.0,-13.0,-13.75,-13.5
2024-04-26,-13.25,-12.75,-13.5,-13.25
2024-04-29,-13.0,-13.0,-13.5,-13.25
2024-04-30,-13.25,-13.25,-14.0,-14.0
2024-05-01,-14.0,-13.5,-14.0,-13.75
2024-05-02,-13.5,-12.25,-13.5,-12.75
2024-05-03,-12.5,-11.75,-12.75,-12.5
2024-05-06,-12.75,-11.0,-13.0,-11.5
2024-05-07,-11.25,-11.0,-12.0,-11.75
2024-05-08,-11.75,-11.75,-12.75,-12.5
2024-05-09,-12.75,-12.5,-13.25,-13.0
2024-05-10,-12.75,-11.25,-13.0,-11.5
2024-05-13,-11.25,-10.5,-11.75,-11.25
2024-05-14,-11.25,-11.0,-12.0,-11.75
2024-05-15,-12.0,-11.5,-12.5,-12.25
2024-05-16,-12.25,-12.0,-13.0,-13.0
2024-05-17,-12.75,-12.5,-13.0,-12.75
2024-05-20,-12.75,-12.25,-12.75,-12.5
2024-05-21,-12.5,-12.5,-13.0,-13.0
2024-05-22,-12.75,-12.25,-13.0,-12.75
2024-05-23,-12.5,-11.75,-12.75,-12.25
2024-05-24,-12.0,-11.75,-12.5,-12.0
2024-05-28,-11.75,-11.5,-12.5,-12.25
2024-05-29,-12.25,-12.25,-13.0,-13.0
2024-05-30,-12.75,-12.5,-13.25,-13.25
2024-05-31,-13.0,-12.25,-13.0,-12.75
2024-06-03,-12.75,-12.25,-13.0,-12.75
2024-06-04,-12.75,-12.25,-13.0,-12.75
2024-06-05,-12.75,-12.5,-13.0,-13.0
2024-06-06,-13.0,-11.75,-13.0,-11.75
2024-06-07,-11.75,-11.75,-12.5,-12.0
2024-06-10,-12.25,-11.75,-12.25,-12.0
2024-06-11,-12.25,-11.75,-12.5,-11.75
2024-06-12,-11.75,-11.0,-12.0,-11.0
2024-06-13,-11.0,-10.0,-11.25,-10.25
2024-06-14,-10.25,-10.0,-11.0,-10.75
2024-06-17,-11.0,-10.5,-11.0,-10.75
2024-06-18,-10.75,-10.25,-11.0,-10.5
2024-06-20,-10.75,-10.25,-11.0,-11.0
2024-06-21,-10.75,-10.5,-11.0,-10.75
2024-06-24,-10.75,-10.75,-12.0,-11.5
2024-06-25,-11.5,-11.0,-11.75,-11.25
2024-06-26,-11.25,-10.5,-12.0,-12.0
2024-06-27,-12.25,-12.0,-12.75,-12.75
2024-06-28,-12.5,-12.25,-14.25,-14.25
2024-07-01,-14.25,-14.0,-14.75,-14.25
2024-07-02,-14.0,-13.5,-14.25,-13.75
2024-07-03,-14.0,-13.5,-14.0,-14.0
2024-07-05,-13.75,-13.5,-14.25,-14.25
2024-07-08,-14.25,-14.0,-15.0,-14.75
2024-07-09,-14.75,-14.25,-15.0,-15.0
2024-07-10,-15.0,-13.25,-15.0,-13.5
2024-07-11,-13.75,-13.25,-14.25,-13.5
2024-07-12,-13.5,-13.0,-14.5,-13.25
2024-07-15,-13.0,-12.75,-13.5,-13.25
2024-07-16,-13.5,-12.75,-13.5,-13.0
2024-07-17,-13.0,-12.75,-13.5,-13.0
2024-07-18,-13.0,-13.0,-14.0,-13.5
2024-07-19,-13.75,-13.5,-14.0,-13.75
2024-07-22,-14.0,-13.5,-14.5,-14.25
2024-07-23,-14.25,-13.5,-14.5,-14.0
2024-07-24,-13.5,-13.5,-14.5,-14.25
2024-07-25,-14.0,-14.0,-14.75,-14.5
2024-07-26,-14.5,-14.25,-14.75,-14.75
2024-07-29,-14.75,-14.5,-15.0,-14.75
2024-07-30,-14.75,-14.5,-15.5,-15.5
2024-07-31,-15.5,-15.25,-16.25,-16.25
2024-08-01,-16.0,-16.0,-17.0,-16.25
2024-08-02,-16.5,-16.5,-17.75,-17.25
2024-08-05,-17.25,-16.75,-17.75,-17.0
2024-08-06,-17.0,-16.25,-17.25,-17.0
2024-08-07,-17.0,-16.75,-17.5,-17.25
2024-08-08,-17.5,-16.75,-17.75,-17.75
2024-08-09,-17.5,-17.0,-17.75,-17.25
2024-08-12,-17.0,-16.5,-17.5,-17.5
2024-08-13,-17.25,-17.0,-17.75,-17.75
2024-08-14,-17.5,-17.25,-17.75,-17.75
2024-08-15,-17.5,-17.5,-19.0,-18.5
2024-08-16,-18.25,-18.25,-19.0,-18.75
2024-08-19,-18.75,-18.0,-19.25,-19.0
2024-08-20,-19.0,-18.75,-19.75,-19.5
2024-08-21,-19.25,-18.5,-19.5,-18.75
2024-08-22,-18.5,-17.5,-18.5,-17.5
2024-08-23,-17.75,-17.5,-18.75,-18.25
2024-08-26,-18.25,-18.25,-19.25,-19.0
2024-08-27,-19.0,-18.0,-19.25,-18.5
2024-08-28,-18.5,-18.25,-19.25,-18.75
2024-08-29,-18.75,-17.5,-18.75,-18.0
2024-08-30,-17.75,-17.25,-18.0,-17.75
2024-09-03,-17.75,-17.5,-18.25,-18.0
2024-09-04,-18.0,-17.75,-18.75,-18.5
2024-09-05,-18.5,-18.0,-18.75,-18.25
2024-09-06,-18,-17.75,-18.75,-18.25
2024-09-09,-18.25,-18.25,-19,-19
2024-09-10,-18.75,-18.5,-19,-19
2024-09-11,-19,-18.5,-19.25,-18.75
2024-09-12,-18.75,-18.25,-19,-18.5
2024-09-13,-18.25,-17.5,-18.5,-17.75
2024-09-16,-17.75,-17.5,-18.75,-18.5
2024-09-17,-18.75,-18,-18.75,-18.25
2024-09-18,-18.25,-17.75,-18.5,-18
2024-09-19,-18,-18,-18.75,-18.75




